rating,title,text,timestamp,helpful_vote
1.0,headphones and case Stolen out of the box. No seal on package,"Gave this for a birthday gift, she was so excited. Open the box and theres no seal and the headphones and case were stolen out of the package. Ridiculous",1594827896337,0
5.0,As listed.,New in box. No issues. Great price,1579230734039,0
5.0,How good it sounds,Sound is great and good quality.,1581658244748,0
5.0,Best purchase ever!,I love everything about the AirPods!!! Exactly what I needed.,1579607317633,0
5.0,Worth it,These are awesome instantly paired to my iPhone and connected to my iPad and Apple Watch as well easy setup and being able to change the touch features is nice also glad the touch isn’t super sensitive so when I adjust it on my ear it doesn’t accidentally change songs no it doesn’t have the wireless charger but Siri in your ear is awesome,1582132582308,0
5.0,Good stuff,I went way too long to go wireless. Period.,1582117604332,0
2.0,Do not recommend,These headphones have a very good sound quality and are very convenient because of the automatic connection and the battery life is extremely good. I would forget to charge it for two days and the battery was 20%. There was a massive problem though. The right AirPods lost 90 percent of its sound after only two months of use. The two months they worked where good however.,1576026859802,1
5.0,Sound great and work well.,"Once I got these, I was like, why did I wait so long to get these?  superior sound, easy to charge and use.  Recommend!",1632233724766,0
5.0,They do the job,They do the job,1579148463757,0
5.0,So far so good!,"They immediately connected to my phone, came charged and ready to use! I love them for podcasts, etc as I go about stay at home mom life",1633578535135,9
5.0,Good,It a gift to my sister and it good 👍,1626557975967,0
5.0,It’s Apple so..,It’s Apple,1613757274222,0
5.0,Gift for my daughters,These were a gift for my daughters for Christmas. They've had no issues with them.,1580525292303,0
5.0,great product,great product,1600963558354,0
5.0,Work Great with Apple Products,Great sound quality and seamless integration with other Apple devices and products.,1587411194127,0
5.0,Great purchase,Purchased these as a gift to my husband. He’s always using them around the house and outside.,1605632686453,0
5.0,Sound and price,Love these they help me get through the day at work they are a must have at this price 💯🔉,1625792392928,0
5.0,Kids like them,Bought some for my 2 of my kids and a set for husband so far so good,1578916596131,0
5.0,Great product,Great product,1617495654304,0
5.0,Great,she loves the product two thumbs up,1579234335419,0
5.0,Great quality,I bought it for my husband and he loves it,1580865829091,0
5.0,Great product,NA,1634753711646,0
5.0,Great product,Great product!,1618622961475,0
5.0,The best sound,very good soud and battery life.,1622593301295,0
5.0,Great buy,These are fabulous. They stay in my tiny ears. The sound quality is awesome and has many other features such as being able to skip songs by touching the side of the pod.,1636934142806,0
4.0,Great for daily use,Pros<br />-Easy to connect<br />-Simple to use<br />-Looks nice<br />-Won't fall out from movement<br />Cons<br />-Not noise canceling<br />-Connection distance not that far,1639005393920,1
5.0,None,Liked,1577799908220,0
5.0,The quality of the product,Great product,1583891635599,0
5.0,Works as exoected,"Works as expected, we share them on our runs.",1571095497949,0
5.0,Great!,Like that you just take them out and put them in your ears no other prompts necessary after the first time they are programmed,1581265189849,0
4.0,They have a tendency to not always feel secure in your ear if worn while exercising,"Love the product, sound quality is great the ""Hey Seri"" feature is really useful. Easy to set up the ear taps. The only issue is fit when exercising",1629049807931,0
5.0,Loved it,One of the good product.,1578918616621,0
5.0,Great price and quality,Sound amazing,1596169067126,0
5.0,Great price and quality,Sound amazing,1596169067126,0
5.0,Muy util para escuchar mosica para video juegos,Escuchar musica y videos juegos,1639103795447,0
5.0,Good,Good,1575943322926,0
5.0,Apple lowered sound quality.,Since new AirPod pro comes in market. Sound quality of old versions has been decreased. You can definitely feels it. I prefer Samsung over AirPod 1st and 2nd generations.,1576213965352,0
5.0,The are the originals.,The arived o time !,1596927482381,0
2.0,Don't Work with Android Phone,"I like these AirPods, but they have some serious downsides in my mind, that are quite frustrating. What I like: the sound quality, when they are working properly, is very good. They fit well in my ears and feel secure, and the battery charge is pretty impressive (I only charge the case occasionally, and it keeps the earbuds charged for as long as I need them). The audio quality for phone calls is good, and it's nice to be able to talk on the phone hands-free. There is virtually no noise cancellation, but I didn't buy them for that purpose. I wanted comfortable, easy to use, high-quality wireless earbuds.<br /><br />What I don't like: I have an Android phone and have had consistent issues with the bluetooth connection. In fact, I returned my first pair of AirPods and exchanged them for a new pair because of this. Sometimes (especially when I'm walking outside) the bluetooth connection will cut out, then reconnect. It usually does this several times. When the signal reconnects the audio sounds echo-y, like one earbud is lagging slightly behind the other. It disrupts the sound quality and is really annoying. This only happens when I'm out walking, and usually only in certain places, so I wonder if it's an issue with signal interference. I don't have this problem when connected to my MacBook or my phone when I'm listening to music indoors or while I'm driving. These are advertised as working with Android phones, so I'm very disappointed with the issues I'm having. My replacement pair has the exact same problems.<br /><br />If these issues continue to be disruptive I will have to return these as well. It's very frustrating to have my music cut out and the poor audio quality. I'm hoping that the audio issues are signal interference from specific locations and that they'll work in other locations, because I really do like having the wireless earbuds for music and calls. I'm hopeful, and would appreciate any fixes others have tried, but I'll have to return them if this continues to be an issue.",1578432721577,3
5.0,Perfect,Perfect,1582384416022,0
1.0,just get lotto tickets,ear pods by apple slip out of ears and battery doesn't last very long at all. it does charge fast though,1630580288122,0
5.0,Great,I’m so glad I broke down and spent the extra money on these. I have really been enjoying this product.,1577977454152,0
5.0,Ear buds,Love it,1580526081168,0
5.0,Great,Bought as a gift for my daughter and she loves them. Has them in almost always.,1578594662173,0
5.0,worth the buy!,held off buying these for awhile but definitely worth the hype!  great sound quality as well as easy and convenient!,1564006829184,0
1.0,Very disappointed,Awful. One works and the other ear bud works only upside down. So disappointed. And they were bought  brand new.  No option to exchange either.,1593653023941,0
5.0,Works well with Google,Bought these for my husband and he absolutely loves them! He has a Google Pixel 3 phone and they sync well with his phone and music app through google.,1578523141275,0
2.0,Perfect but wrong model,These are perfect but I ordered the newest charging case model and these are the first generation,1557592985270,0
5.0,The best earbuds ever!,"Tried 3 different cheaper earbuds, NO BASS! Theses are expensive but worth it!",1620258600503,0
